Year,Rating,Dependent_Group,Dependent_Status,Category,Added_Item,Monthly_Rate_USD,Has_Spouse,Parent_Count,Has_Child
2020,90,With children,"With 1 child, spouse and 1 parent",Basic,,2257.96,True,1,True
2020,100,With children,"With 1 child, spouse and 1 parent",Basic,,3545.02,True,1,True
2020,70,With children,"With 1 child, spouse and 2 parents",Basic,,1830.17,True,2,True
2020,80,With children,"With 1 child, spouse and 2 parents",Basic,,2119.8,True,2,True
2020,90,With children,"With 1 child, spouse and 2 parents",Basic,,2382.96,True,2,True
2020,100,With children,"With 1 child, spouse and 2 parents",Basic,,3684.0,True,2,True
2020,70,With children,With 1 child and 1 parent,Basic,,1604.17,False,1,True
2020,80,With children,With 1 child and 1 parent,Basic,,1860.8,False,1,True
2020,90,With children,With 1 child and 1 parent,Basic,,2091.96,False,1,True
2020,100,With children,With 1 child and 1 parent,Basic,,3360.83,False,1,True
2020,70,With children,With 1 child and 2 parents (no spouse),Basic,,1701.17,False,2,True
2020,80,With children,With 1 child and 2 parents (no spouse),Basic,,1971.8,False,2,True
2020,90,With children,With 1 child and 2 parents (no spouse),Basic,,2216.96,False,2,True
2020,100,With children,With 1 child and 2 parents (no spouse),Basic,,3499.81,False,2,True
2020,70,,,Added,Each additional child under age 18,60.0,,,
2020,80,,,Added,Each additional child under age 18,68.0,,,
2020,90,,,Added,Each additional child under age 18,77.0,,,
2020,100,,,Added,Each additional child under age 18,86.05,,,
2020,70,,,Added,Each additional child over age 18 in a qualifying school program,194.0,,,
2020,80,,,Added,Each additional child over age 18 in a qualifying school program,222.0,,,
2020,90,,,Added,Each additional child over age 18 in a qualifying school program,250.0,,,
2020,100,,,Added,Each additional child over age 18 in a qualifying school program,277.96,,,
